CustomerID,Age,Gender,Region,EmploymentStatus,AccountType,AccountBalance,MonthlyIncome,CreditScore,LoanAmount,LoanStatus,MonthlyTransactions,DateJoined,Churned
CUS1255,40,Male,Nakuru,Self-Employed,Current,125044.33,73824.96,724,148840.04,Fully Paid,31,4/22/2018,No
CUS1256,64,Female,Nakuru,Employed,Current,23534.06,106493.13,492,5925.72,Defaulted,29,2/7/2021,No
CUS1257,43,Female,Nairobi,Employed,Salary,143074.83,56717.68,700,79993.31,Active,9,8/22/2019,No
CUS1258,63,Male,Nairobi,Employed,Savings,98061.02,125031.11,408,19084.45,Defaulted,54,11/29/2021,No
CUS1259,60,Female,Nairobi,Employed,Fixed Deposit,295455.51,142831.25,562,139069.95,Fully Paid,35,4/18/2023,No
CUS1260,29,Male,Kisumu,Student,Savings,95056.85,6560.86,628,94314.28,Fully Paid,17,9/16/2018,No
CUS1261,43,Male,Kisumu,Employed,Fixed Deposit,130750.36,178092.46,662,20754.47,Defaulted,12,7/30/2021,No
CUS1262,30,Male,Kisumu,Self-Employed,Savings,3516.65,71839.45,677,18581.87,Active,36,11/14/2022,No
CUS1263,57,Male,Eldoret,Employed,Salary,15517.33,68311.61,640,69674.7,Fully Paid,52,3/22/2022,No
CUS1264,35,Female,Nakuru,Employed,Current,119564.93,142429.47,558,136746.35,Active,48,10/2/2020,No
CUS1265,42,Male,Nairobi,Self-Employed,Savings,7102.55,151250.3,634,69898.69,Active,24,7/30/2018,No
CUS1266,50,Male,Nairobi,Employed,Savings,95896.02,114897.25,384,16080.67,Defaulted,10,11/23/2022,No
CUS1267,64,Female,Mombasa,Self-Employed,Current,32676.98,55883.4,821,191218.45,Fully Paid,58,1/26/2018,No
CUS1268,57,Male,Nairobi,Employed,Salary,52661.19,166975.09,607,152848.41,Fully Paid,30,3/21/2021,No
CUS1269,60,Male,Kisumu,Employed,Fixed Deposit,420133.01,134899.22,561,60922.23,Fully Paid,29,8/6/2019,No
CUS1270,29,Male,Nakuru,Self-Employed,Current,47654.36,57906.97,751,447007.08,Active,39,8/19/2020,Yes
CUS1271,61,Female,Nairobi,Employed,Savings,25053.88,93579.89,550,146130.81,Active,10,9/7/2020,No
CUS1272,53,Male,Mombasa,Unemployed,Current,130250.25,16208.2,623,131718.09,Active,39,6/21/2020,No
CUS1273,65,Female,Nakuru,Self-Employed,Fixed Deposit,174238.74,179139.41,528,66776.91,Defaulted,55,11/29/2019,No
CUS1274,21,Male,Mombasa,Employed,Fixed Deposit,147851.44,48470.29,596,31924.14,Fully Paid,28,1/13/2019,No
CUS1275,22,Male,Nairobi,Employed,Savings,26163.59,93372.1,536,180826.9,Active,18,6/1/2023,No
CUS1276,54,Female,Mombasa,Self-Employed,Fixed Deposit,270791.37,87954.43,516,15529.28,Fully Paid,41,4/16/2018,No
CUS1277,25,Male,Nairobi,Unemployed,Fixed Deposit,484744.94,10349.31,545,108137.37,Active,54,6/2/2019,No
CUS1278,59,Male,Eldoret,Employed,Salary,126513.31,173371.39,747,249346.19,Fully Paid,50,4/12/2023,No
CUS1279,66,Female,Nairobi,Unemployed,Salary,49845.44,8725.34,618,197461.36,Fully Paid,17,10/31/2022,No
CUS1280,45,Female,Mombasa,Employed,Fixed Deposit,213517.94,103668.15,731,270518.09,Fully Paid,11,9/5/2020,Yes
CUS1281,48,Female,Mombasa,Unemployed,Fixed Deposit,259030.51,18107.02,703,126612.24,Fully Paid,1,8/22/2018,No
CUS1282,26,Female,Eldoret,Employed,Savings,97914.04,127951.52,336,46323.62,Defaulted,17,8/11/2022,No
CUS1283,68,Female,Nairobi,Unemployed,Salary,34134.67,11323.82,641,47818.42,Defaulted,36,5/14/2018,No
CUS1284,46,Male,Nairobi,Self-Employed,Current,74709.21,93334.77,688,49745.36,Active,36,3/31/2020,No
CUS1285,31,Female,Nairobi,Employed,Savings,73213.18,133312.87,333,8657.62,Defaulted,46,10/4/2020,Yes
CUS1286,57,Male,Nairobi,Employed,Current,192969.03,127904.78,338,7317.51,Defaulted,9,6/1/2018,Yes
CUS1287,58,Male,Nairobi,Employed,Salary,31794.53,97464.75,508,158145.19,Fully Paid,45,3/27/2021,No
CUS1288,39,Male,Kisumu,Student,Savings,23510.62,29767.39,451,23201.61,Active,28,7/13/2021,Yes
CUS1289,28,Female,Nairobi,Employed,Current,49010.46,179921.46,664,139722.99,Fully Paid,48,11/6/2021,No
CUS1290,40,Female,Nairobi,Employed,Current,9081.75,157429.67,498,30172.79,Defaulted,33,4/20/2018,No
CUS1291,18,Male,Nakuru,Self-Employed,Savings,60807.45,170456.76,378,18763.61,Active,3,11/7/2018,No
CUS1292,63,Female,Nairobi,Self-Employed,Savings,67399.6,149376.74,776,354032.5,Active,51,11/2/2018,No
CUS1293,54,Female,Nairobi,Self-Employed,Salary,94353.62,71771.27,733,481040.85,Fully Paid,8,7/20/2022,No
CUS1294,38,Female,Nairobi,Self-Employed,Salary,19985.22,105606.49,331,22646.3,Defaulted,50,2/26/2021,No
CUS1295,43,Female,Eldoret,Employed,Savings,7853.78,161573.34,386,41309.21,Defaulted,6,4/28/2023,No
CUS1296,63,Male,Nairobi,Student,Salary,39454.12,16343.72,692,61180.02,Fully Paid,59,9/15/2019,No
CUS1297,53,Male,Nakuru,Employed,Fixed Deposit,180632.53,179985.82,543,33560.57,Defaulted,52,6/24/2018,No
CUS1298,40,Female,Nakuru,Employed,Current,158376.01,55144.89,531,42856.99,Active,58,5/24/2019,Yes
CUS1299,18,Male,Nairobi,Self-Employed,Fixed Deposit,121725.62,162337.19,491,31295.81,Defaulted,6,8/31/2018,Yes
CUS1300,68,Female,Eldoret,Self-Employed,Salary,16172.91,201150.39,839,208633.31,Active,29,2/16/2021,No
CUS1301,57,Female,Nairobi,Employed,Current,81827.56,117864.24,569,83776.58,Fully Paid,37,4/15/2022,No
CUS1302,32,Male,Nairobi,Self-Employed,Savings,42222.82,268983.53,376,22960.93,Defaulted,12,5/2/2020,No
CUS1303,38,Male,Nakuru,Employed,Salary,73127.03,198225.76,466,48491.53,Defaulted,9,5/26/2021,No
CUS1304,64,Male,Kisumu,Employed,Current,166246.19,49691.89,583,158599.23,Active,41,5/5/2021,Yes
CUS1305,26,Female,Kisumu,Unemployed,Savings,10702.54,2599.1,388,33117.04,Defaulted,49,6/8/2022,No
CUS1306,26,Male,Nairobi,Employed,Current,142268.71,52155.1,843,247288.49,Fully Paid,19,6/20/2021,No
CUS1307,27,Female,Mombasa,Employed,Current,70899.39,145800.11,455,48065.31,Defaulted,17,4/8/2019,No
CUS1308,69,Male,Nakuru,Unemployed,Salary,53397.22,7453.52,549,85678.97,Defaulted,54,5/8/2022,No
CUS1309,43,Male,Nairobi,Student,Current,186845.91,23332.87,394,20549.11,Defaulted,48,12/6/2020,Yes
CUS1310,58,Female,Nairobi,Self-Employed,Savings,25598.38,133532.01,316,32437.91,Active,44,2/19/2020,No
CUS1311,52,Female,Nairobi,Self-Employed,Fixed Deposit,339139.33,195729.88,416,36435.72,Active,32,7/11/2020,No
CUS1312,69,Female,Nairobi,Self-Employed,Current,58649.91,235560.24,632,30524.81,Active,35,2/4/2023,No
CUS1313,42,Female,Nakuru,Student,Savings,51207.24,18705.4,821,299972.16,Fully Paid,14,6/25/2020,No
CUS1314,43,Female,Mombasa,Unemployed,Current,158327.11,10790.07,379,48387.93,Defaulted,49,9/1/2019,Yes
CUS1315,28,Female,Eldoret,Employed,Salary,133441.15,44999.84,731,117965.75,Fully Paid,54,10/28/2022,No
CUS1316,55,Female,Nairobi,Employed,Savings,84031.03,99832.9,502,162044.5,Active,16,4/20/2021,No
CUS1317,19,Female,Kisumu,Self-Employed,Current,118525.24,172817.6,415,13466.68,Active,21,5/28/2020,No
CUS1318,24,Male,Nairobi,Unemployed,Savings,25632.82,9239.62,519,91847.14,Fully Paid,12,9/18/2019,No
CUS1319,35,Female,Nairobi,Self-Employed,Savings,66462.1,272218.96,552,134624.3,Defaulted,24,3/10/2021,No
CUS1320,44,Female,Nairobi,Self-Employed,Current,143431.48,273828.58,468,16147.86,Defaulted,34,6/25/2021,No
CUS1321,51,Male,Nairobi,Student,Savings,2058.51,25547.93,615,184887.78,Defaulted,8,5/4/2018,No
CUS1322,44,Female,Mombasa,Employed,Salary,71489.47,93800.67,671,190894.69,Defaulted,44,6/2/2021,No
CUS1323,34,Male,Eldoret,Employed,Savings,84482.94,151940.86,455,31706.87,Defaulted,21,5/21/2023,No
CUS1324,60,Male,Kisumu,Employed,Fixed Deposit,270314.42,97199.04,312,27125.95,Defaulted,48,2/24/2022,No
CUS1325,61,Female,Nairobi,Employed,Savings,31826.17,69540.91,807,185629.27,Fully Paid,8,7/23/2018,No
CUS1326,68,Male,Nairobi,Employed,Salary,132051.69,88293.45,764,113368.65,Active,28,4/25/2023,No
CUS1327,41,Female,Nairobi,Employed,Current,35396.74,42063.99,519,154682.28,Active,16,4/12/2022,No
CUS1328,42,Male,Mombasa,Self-Employed,Fixed Deposit,142900.35,112897.7,314,17369.21,Defaulted,10,3/2/2019,No
CUS1329,24,Male,Nakuru,Unemployed,Savings,69049.86,9214.84,416,6729.49,Defaulted,52,7/5/2021,No
CUS1330,69,Male,Eldoret,Self-Employed,Current,73725.01,287534.65,630,85700.78,Defaulted,15,3/9/2019,No
CUS1331,23,Female,Nairobi,Self-Employed,Savings,71588.67,107754.96,355,27840.21,Defaulted,4,6/26/2019,No
CUS1332,41,Female,Mombasa,Employed,Salary,32078.51,183417.1,650,145348.91,Active,26,9/14/2021,No
CUS1333,50,Male,Mombasa,Unemployed,Current,54192.47,4577.17,431,15105.59,Defaulted,15,6/16/2018,No
CUS1334,66,Male,Kisumu,Unemployed,Current,35546.24,3819.38,525,189411.09,Active,36,11/18/2018,No
CUS1335,46,Female,Mombasa,Self-Employed,Fixed Deposit,478809.64,165318.73,607,139131.78,Defaulted,32,5/7/2019,No
CUS1336,60,Female,Kisumu,Employed,Current,84053.77,144326.93,774,423465.04,Active,43,12/22/2018,No
CUS1337,39,Male,Kisumu,Employed,Fixed Deposit,201748.96,37536.48,521,149839.33,Defaulted,38,2/4/2021,No
CUS1338,43,Male,Nairobi,Employed,Fixed Deposit,56390.97,67581.2,472,48188.84,Defaulted,4,6/3/2018,No
CUS1339,45,Female,Nakuru,Self-Employed,Fixed Deposit,119037.91,147591.43,639,128871.91,Fully Paid,41,11/17/2018,No
CUS1340,67,Female,Nairobi,Unemployed,Current,87121.49,6620.09,805,109918.91,Fully Paid,9,1/6/2018,No
CUS1341,38,Female,Kisumu,Unemployed,Current,18358.04,14252.42,456,47433,Defaulted,35,4/16/2020,No
CUS1342,66,Female,Mombasa,Self-Employed,Savings,51563.19,163124.97,450,28564.68,Defaulted,55,7/11/2020,No
CUS1343,24,Female,Mombasa,Unemployed,Salary,73702.16,3207.18,477,18901.42,Defaulted,28,11/12/2021,Yes
CUS1344,34,Male,Eldoret,Student,Current,154597.79,27361.63,832,371501.82,Fully Paid,37,5/1/2021,No
CUS1345,37,Female,Nakuru,Employed,Current,133661.53,79793.96,411,13459.27,Defaulted,47,8/20/2020,Yes
CUS1346,58,Male,Nakuru,Employed,Salary,72432.62,154292.29,437,15140.16,Defaulted,9,8/20/2019,No
CUS1347,66,Female,Mombasa,Student,Savings,23241.41,24497.89,532,84164.58,Defaulted,2,3/8/2018,No
CUS1348,37,Male,Kisumu,Employed,Salary,111760.9,193736.81,631,52855.26,Fully Paid,3,4/20/2019,Yes
CUS1349,39,Female,Mombasa,Student,Salary,109100.69,17462.69,841,327605.51,Active,58,8/14/2019,No
CUS1350,45,Female,Nakuru,Student,Salary,31461.46,20395.89,606,117685.27,Fully Paid,53,12/18/2021,Yes
CUS1351,57,Male,Mombasa,Self-Employed,Salary,138065.26,113765.36,460,6705.25,Defaulted,44,8/3/2019,No
CUS1352,66,Male,Eldoret,Unemployed,Current,17559,13563.59,701,108966.75,Fully Paid,48,12/10/2021,No
CUS1353,24,Female,Eldoret,Self-Employed,Savings,6448.73,149747.38,577,138399.1,Fully Paid,5,10/27/2022,No
CUS1354,18,Female,Kisumu,Self-Employed,Fixed Deposit,134307.69,142542.66,619,34177.78,Fully Paid,10,7/18/2020,Yes
CUS1355,49,Female,Nairobi,Employed,Savings,91036.62,175429.48,832,498235.61,Fully Paid,28,5/26/2018,No
CUS1356,30,Female,Nairobi,Employed,Savings,52479.81,38528.7,796,457607.83,Fully Paid,15,11/8/2021,No
CUS1357,47,Female,Nakuru,Employed,Fixed Deposit,404573.41,179933.61,662,153108.49,Fully Paid,14,4/24/2019,No
CUS1358,40,Male,Nairobi,Self-Employed,Savings,23556.48,258579.55,671,104681.69,Defaulted,46,3/8/2023,No
CUS1359,68,Male,Nakuru,Employed,Salary,78631.08,116082.26,335,41735.05,Defaulted,23,6/26/2019,Yes
CUS1360,36,Female,Mombasa,Employed,Salary,60160.52,113334.49,602,166509.54,Fully Paid,13,6/2/2022,No
CUS1361,49,Male,Mombasa,Employed,Salary,125896,91507.25,737,266997.32,Fully Paid,16,6/9/2022,No
CUS1362,47,Male,Eldoret,Self-Employed,Fixed Deposit,60172,298368.66,331,45072.61,Active,30,7/4/2021,No
CUS1363,46,Male,Kisumu,Student,Salary,44137.98,7779.23,485,46917.32,Defaulted,40,4/22/2021,No
CUS1364,66,Female,Mombasa,Student,Salary,31360.39,19755.38,473,35140.42,Active,8,9/16/2021,No
CUS1365,62,Male,Mombasa,Self-Employed,Current,172541.86,210870.85,549,87956.64,Active,17,7/5/2022,No
CUS1366,46,Female,Nairobi,Unemployed,Savings,47286.84,18686.6,578,107421.96,Defaulted,30,3/28/2023,No
CUS1367,47,Male,Nakuru,Self-Employed,Salary,66590.81,238456.98,301,38170.62,Defaulted,17,2/10/2019,Yes
CUS1368,33,Female,Nairobi,Self-Employed,Salary,72927.59,200277.22,493,44900.14,Defaulted,35,5/20/2020,Yes
CUS1369,57,Male,Eldoret,Self-Employed,Current,194525.29,52707.45,465,34129.42,Active,1,8/24/2018,No
CUS1370,36,Female,Nakuru,Employed,Savings,85176.47,93534.7,409,22768.56,Defaulted,49,1/20/2021,No
CUS1371,35,Female,Nairobi,Student,Current,142741.91,8471.04,679,179440.43,Fully Paid,58,4/6/2019,No
CUS1372,18,Male,Kisumu,Employed,Savings,29757.42,179806.16,584,50942.27,Active,24,8/19/2021,No
CUS1373,31,Female,Mombasa,Employed,Salary,33124.22,157435.6,720,80238.69,Active,48,11/2/2018,No
CUS1374,68,Female,Nairobi,Self-Employed,Salary,139000.71,232110.3,412,36641.23,Defaulted,49,2/4/2023,No
CUS1375,64,Female,Eldoret,Employed,Savings,42884.48,140883.61,527,179608.75,Active,25,6/29/2019,No
CUS1376,67,Female,Nairobi,Employed,Fixed Deposit,175440.11,116197.4,770,340594.23,Fully Paid,2,8/20/2022,No
CUS1377,19,Female,Nairobi,Self-Employed,Savings,47621.16,61991.9,827,237803.15,Active,25,10/19/2018,No
CUS1378,45,Female,Mombasa,Employed,Fixed Deposit,463031.34,86048.13,795,145822.8,Fully Paid,14,5/27/2018,No
CUS1379,66,Female,Mombasa,Self-Employed,Savings,39319.66,58336.42,330,19313.44,Active,39,5/3/2018,Yes
CUS1380,67,Female,Mombasa,Self-Employed,Fixed Deposit,303188.45,222975.68,461,18037.31,Active,57,12/6/2018,No
CUS1381,47,Male,Nakuru,Self-Employed,Current,161578.43,64864.06,677,185482.79,Active,51,6/12/2022,No
CUS1382,55,Male,Kisumu,Self-Employed,Savings,43286.12,216591.79,745,192245.71,Active,33,9/22/2019,No
CUS1383,68,Female,Kisumu,Self-Employed,Current,50540.65,213831.51,726,59962.98,Fully Paid,17,5/3/2021,No
CUS1384,21,Female,Nairobi,Self-Employed,Savings,99458.05,148605.25,803,162650.55,Fully Paid,59,3/14/2022,No
CUS1385,18,Male,Nairobi,Self-Employed,Current,191531.32,57864.02,826,447691.34,Fully Paid,31,8/16/2022,No
CUS1386,25,Male,Nairobi,Unemployed,Savings,84504.44,6296.02,831,420075.99,Fully Paid,10,3/11/2021,No
CUS1387,46,Male,Nairobi,Self-Employed,Current,139232.91,109626.07,819,56430.85,Active,6,3/2/2023,No
CUS1388,56,Female,Mombasa,Unemployed,Salary,51281.19,14007.7,333,31836.19,Defaulted,39,8/15/2019,Yes
CUS1389,20,Male,Nairobi,Employed,Salary,137877.81,49336.31,789,176695.67,Fully Paid,25,6/18/2020,No
CUS1390,49,Female,Nairobi,Employed,Salary,48577.93,170941.67,722,473641.52,Fully Paid,38,9/12/2018,No
CUS1391,27,Female,Nairobi,Student,Salary,122113.33,24025.18,767,88486.03,Active,37,8/17/2020,No
CUS1392,27,Male,Eldoret,Employed,Savings,91907.56,61672.18,323,17547.49,Active,30,11/11/2021,No
CUS1393,36,Female,Eldoret,Employed,Savings,60697.38,152257.94,515,63378.11,Active,34,9/15/2019,No
CUS1394,63,Female,Kisumu,Self-Employed,Current,161595.96,207183.69,354,8332.54,Defaulted,18,12/4/2021,Yes
CUS1395,51,Female,Eldoret,Employed,Salary,120837.31,157180.54,325,45308.46,Active,24,4/4/2020,No
CUS1396,50,Female,Nakuru,Employed,Salary,37042.09,62117.85,580,72925.87,Fully Paid,49,4/15/2023,No
CUS1397,40,Male,Mombasa,Student,Savings,67124.52,8939.76,626,121381.94,Defaulted,56,7/12/2019,No
CUS1398,45,Male,Nairobi,Self-Employed,Current,23226.25,86215.52,485,22754.26,Active,27,10/21/2020,No
CUS1399,49,Female,Nakuru,Employed,Savings,51277.16,92198.19,794,206577.89,Fully Paid,58,1/10/2021,No
CUS1400,67,Female,Kisumu,Student,Fixed Deposit,123006,24841.62,311,34329.85,Active,27,10/8/2020,No
CUS1401,24,Male,Kisumu,Student,Current,86188.15,23448.1,733,181368.49,Fully Paid,55,6/15/2020,Yes
CUS1402,46,Female,Nakuru,Employed,Savings,83465.23,187326.77,507,62693.5,Active,39,6/14/2018,No
CUS1403,25,Male,Mombasa,Employed,Current,197497.73,39967.03,432,10162.05,Defaulted,21,5/9/2021,No
CUS1404,18,Female,Kisumu,Unemployed,Fixed Deposit,193081.92,231.13,638,65272.29,Defaulted,19,3/23/2018,No
CUS1405,20,Female,Eldoret,Self-Employed,Fixed Deposit,289380.06,215758.87,495,19662.59,Defaulted,39,12/27/2022,No
CUS1406,41,Male,Nairobi,Self-Employed,Savings,51618.5,98200.5,561,56775.6,Active,23,6/3/2020,No
CUS1407,40,Male,Kisumu,Unemployed,Salary,143616.21,6681.58,581,71506.08,Active,39,2/13/2022,No
CUS1408,25,Male,Mombasa,Self-Employed,Current,98323.83,173104.57,668,138024.69,Active,48,10/23/2019,No
CUS1409,64,Male,Kisumu,Employed,Salary,107874.87,47410.23,402,30932.63,Active,44,5/21/2021,No
CUS1410,54,Female,Nakuru,Self-Employed,Salary,139050.49,199954.44,482,16208.46,Defaulted,47,5/28/2019,No
CUS1411,20,Male,Nairobi,Employed,Savings,37964.48,85275.07,722,58242.74,Fully Paid,15,2/22/2018,No
CUS1412,68,Female,Kisumu,Unemployed,Savings,90310.1,12654.3,308,15313.34,Active,43,7/7/2018,No
CUS1413,50,Male,Nairobi,Self-Employed,Fixed Deposit,462855.3,253521.94,543,111765.8,Active,2,4/14/2019,Yes
CUS1414,45,Male,Kisumu,Employed,Savings,93135.59,59088.93,692,182709.62,Fully Paid,35,5/24/2023,No
CUS1415,64,Female,Mombasa,Self-Employed,Salary,47862.47,280644.47,826,466960.51,Active,51,10/12/2021,No
CUS1416,25,Male,Nakuru,Employed,Fixed Deposit,230160.02,120216.98,336,46069.72,Defaulted,20,9/9/2022,No
CUS1417,51,Male,Nairobi,Employed,Salary,131855.43,186897.72,477,35941.21,Defaulted,28,10/29/2022,No
CUS1418,52,Male,Kisumu,Self-Employed,Savings,36557.02,78164.42,371,15849.97,Active,57,3/24/2021,No
CUS1419,49,Male,Nairobi,Employed,Savings,60425.05,132775.65,651,190913.03,Defaulted,58,4/17/2021,No
CUS1420,41,Female,Nakuru,Unemployed,Fixed Deposit,103124.53,8077.74,448,37617.41,Defaulted,15,5/2/2023,No
CUS1421,31,Female,Eldoret,Employed,Savings,6571.22,161617.77,404,46354.83,Defaulted,16,2/12/2018,No
CUS1422,49,Male,Eldoret,Self-Employed,Fixed Deposit,235397.3,189654.5,520,129521.34,Active,33,4/16/2022,No
CUS1423,63,Male,Nakuru,Unemployed,Salary,91048.31,9890.31,673,89513.25,Fully Paid,47,10/8/2021,No
CUS1424,60,Male,Nakuru,Self-Employed,Current,81576.33,275635.91,817,245219.66,Active,12,8/10/2022,No
CUS1425,33,Female,Nairobi,Self-Employed,Fixed Deposit,309981.1,125592.78,559,90176.61,Defaulted,39,7/6/2019,No
CUS1426,21,Female,Nairobi,Student,Savings,51993.35,10499.51,598,73186.96,Fully Paid,39,3/26/2021,No
CUS1427,69,Female,Mombasa,Employed,Savings,68885.02,133377.2,341,41520.14,Defaulted,43,3/24/2018,No
CUS1428,54,Female,Nakuru,Employed,Salary,100934.54,136084.83,791,158818.77,Fully Paid,20,4/12/2022,No
CUS1429,38,Male,Eldoret,Employed,Salary,69394.4,104646.09,738,230833.55,Active,29,3/29/2022,No
CUS1430,31,Male,Nairobi,Employed,Current,87874.07,112723.71,346,32329.94,Active,43,12/25/2018,No
CUS1431,48,Male,Eldoret,Student,Salary,29708.97,28988.84,384,27596.68,Defaulted,49,8/21/2020,Yes
CUS1432,65,Female,Kisumu,Employed,Current,105081.52,154556.57,357,35217.35,Defaulted,3,11/28/2020,Yes
CUS1433,35,Male,Kisumu,Unemployed,Savings,59130.73,2212.04,508,57575.87,Defaulted,48,8/27/2021,No
CUS1434,24,Female,Nairobi,Unemployed,Savings,48172.45,4242.6,547,153566.15,Active,5,6/24/2020,No
CUS1435,27,Female,Nairobi,Employed,Salary,55599.03,195848.03,510,75842.8,Defaulted,2,2/20/2023,No
CUS1436,24,Male,Mombasa,Self-Employed,Savings,72443.21,223410.36,338,33709.07,Defaulted,23,7/24/2019,No
CUS1437,50,Male,Kisumu,Employed,Current,19559.02,185557.67,551,78584.58,Fully Paid,26,1/7/2019,No
CUS1438,40,Male,Nairobi,Self-Employed,Current,183315.87,105081.21,712,199551.73,Fully Paid,26,4/13/2021,No
CUS1439,38,Female,Mombasa,Employed,Fixed Deposit,59289.55,156117.37,745,290033.32,Fully Paid,7,6/11/2020,No
CUS1440,36,Female,Nakuru,Student,Current,192658.28,22850.07,351,29572.46,Defaulted,10,7/24/2021,No
CUS1441,65,Male,Nakuru,Student,Savings,46773.2,12367.25,673,42319.24,Fully Paid,5,7/26/2022,No
CUS1442,36,Male,Eldoret,Employed,Savings,41854.32,123638.78,825,449873.82,Fully Paid,47,10/4/2020,No
CUS1443,53,Female,Nairobi,Employed,Current,55006.58,136660.57,455,31252.54,Defaulted,12,6/8/2023,No
CUS1444,46,Male,Nairobi,Unemployed,Fixed Deposit,54532.01,9622.64,841,297038.59,Fully Paid,32,7/6/2018,No
CUS1445,35,Female,Kisumu,Employed,Current,58584.1,170620.38,389,29609.01,Defaulted,42,8/20/2020,No
CUS1446,19,Female,Mombasa,Unemployed,Fixed Deposit,99229.97,16657.38,650,117549.04,Fully Paid,31,12/14/2019,Yes
CUS1447,18,Male,Nairobi,Self-Employed,Savings,66322.26,258168.15,368,40839.6,Defaulted,22,4/16/2020,Yes
CUS1448,64,Male,Nairobi,Employed,Salary,54670.5,166582.01,462,11915.43,Defaulted,17,11/14/2019,No
CUS1449,22,Male,Mombasa,Unemployed,Current,154599.97,9761.67,541,47614.92,Defaulted,20,10/20/2019,Yes
CUS1450,37,Male,Nairobi,Self-Employed,Savings,21484.7,126802.72,794,248808.42,Active,20,10/4/2021,No
CUS1451,28,Female,Nairobi,Student,Current,180545.8,25784.41,682,113929.21,Fully Paid,43,8/3/2018,No
CUS1452,59,Female,Nairobi,Student,Salary,83217.41,17255.04,351,35199.06,Defaulted,8,10/23/2022,No
CUS1453,19,Female,Nairobi,Employed,Salary,26030.87,71883.14,362,39633.66,Defaulted,47,11/26/2018,Yes
CUS1454,20,Male,Kisumu,Employed,Savings,40683.68,116248.4,808,495782.65,Fully Paid,34,11/7/2019,No
CUS1455,40,Female,Mombasa,Student,Fixed Deposit,143042.24,8546.25,591,21844.88,Fully Paid,49,4/23/2020,Yes
CUS1456,29,Male,Kisumu,Student,Savings,20768.86,22290.74,390,36980.95,Defaulted,23,11/21/2021,No
CUS1457,37,Male,Nairobi,Employed,Savings,51130.6,87106.62,723,335795.24,Active,38,10/11/2020,No
CUS1458,22,Male,Nairobi,Unemployed,Current,136018.94,5213.18,664,142615.45,Fully Paid,53,8/14/2019,No
CUS1459,54,Male,Kisumu,Self-Employed,Fixed Deposit,460228.19,287822.45,449,13156.62,Defaulted,28,9/18/2021,No
CUS1460,55,Male,Mombasa,Employed,Fixed Deposit,275972.9,162069.77,570,29683.46,Active,13,4/20/2023,No
CUS1461,47,Male,Mombasa,Unemployed,Savings,96618.04,15741.39,415,19130.36,Active,29,3/31/2020,No
CUS1462,26,Female,Nairobi,Employed,Savings,94221.85,136032.73,815,340625.68,Fully Paid,8,7/25/2022,No
CUS1463,51,Male,Eldoret,Student,Current,173687.19,25979.32,540,184109.37,Active,11,4/7/2022,No
CUS1464,61,Female,Nairobi,Employed,Savings,50497.75,159057.62,329,35481.89,Defaulted,47,1/31/2021,No
